city,country,lat,lng
Kolkata,India,22.568746,88.3463
Kollam,India,8.887094,76.590684
Korba,India,22.354755,82.711084
Kota,India,25.17364,75.857437
Kothagudem,India,17.545631,80.611616
Kottayam,India,9.591605,76.52213
Kozhikode,India,11.244614,75.775937
Kurnool,India,15.830925,78.042537
Lucknow,India,26.8381,80.9346
Ludhiana,India,30.909016,75.851601
Madurai,India,9.926115,78.114098
Margherita,India,27.2913,95.6575
Meerut,India,28.99633,77.706192
Mumbai,India,18.95238,72.832711
Nagaon,India,26.347209,92.685817
Nagda,India,24.564542,80.587738
Nagpur,India,21.149804,79.080609
Nalbari,India,26.443385,91.436137
Nalgonda,India,17.050441,79.266924
Nanded,India,19.169335,77.311013
Nashik,India,20.011248,73.790236
Navi Mumbai,India,19.021521,73.032263
Naya Nangal,India,28.61009,77.11252
Nellore,India,14.449372,79.987376
Noida,India,28.572644,77.354761
Panaji,India,15.498992,73.828214
Parwanoo,India,30.840087,76.958176
Pathanamthitta,India,9.265534,76.787151
Patiala,India,30.329561,76.412782
Patna,India,25.609575,85.123819
Puducherry,India,11.934057,79.830645
Pune,India,18.520644,73.854405
Raebareli,India,26.220774,81.24652
Raipur,India,21.237947,81.633683
Rajkot,India,22.304587,70.802098
Ramagundam,India,18.760434,79.481059
Raniganj,India,23.610599,87.119735
Rayagada,India,19.1696,83.418
Rishikesh,India,30.13446,78.33064
Rourkela,India,22.230926,84.867871
Salem,India,11.65398,78.160899
Sambalpur,India,21.470539,83.976151
Sangli,India,16.850253,74.594889
Shillong,India,25.576015,91.882803
Shimla,India,31.104153,77.170973
Sibsagar,India,26.983494,94.639423
Silchar,India,24.829588,92.797148
Singrauli,India,24.197443,82.666145
Solapur,India,17.671527,75.89755
Surat,India,21.186461,72.808128
Tezpur,India,26.624508,92.791021
Thane,India,19.194329,72.970178
Thiruvananthapuram,India,8.505749,76.957356
Tinsukia,India,8.956037,77.305816
Trichy,India,10.804973,78.686904
Tura,India,25.517377,90.206678
Udaipur,India,24.578723,73.686255
Ujjain,India,23.174597,75.785142
Vadodara,India,22.297076,73.195737
Vapi,India,20.371603,72.91665
Varanasi,India,25.335649,83.007629
Vishakhapatnam,India,17.71604,83.30341
Warangal,India,17.989975,79.604399
Bandung,Indonesia,-6.922048,107.606531
Ahvaz,Iran (Islamic Republic of),43.30939,44.08757
Arak,Iran (Islamic Republic of),41.67286,47.24853
Bojnord,Iran (Islamic Republic of),43.30939,44.08757
Boshehr,Iran (Islamic Republic of),28.9234,50.8203
Hamadan,Iran (Islamic Republic of),43.30939,44.08757
Isfahan,Iran (Islamic Republic of),43.30939,44.08757
Kerman,Iran (Islamic Republic of),43.10756,44.10965
Kermanshah,Iran (Islamic Republic of),43.30939,44.08757
Mashhad,Iran (Islamic Republic of),43.30939,44.08757
Pakdasht,Iran (Islamic Republic of),43.30939,44.08757
Qazvin,Iran (Islamic Republic of),43.30939,44.08757
Rasht,Iran (Islamic Republic of),43.30939,44.08757
Robatkarim,Iran (Islamic Republic of),43.30939,44.08757
Sanandaj,Iran (Islamic Republic of),35.3219,46.9862
Sari,Iran (Islamic Republic of),36.5659,53.0586
Semnan,Iran (Islamic Republic of),35.2256,54.4342
Shahryar,Iran (Islamic Republic of),35.6707,51.0228
Shiraz,Iran (Islamic Republic of),29.5918,52.5837
Tabriz,Iran (Islamic Republic of),38.0962,46.2738
Tehran,Iran (Islamic Republic of),35.6892,51.3890
Urmia,Iran (Islamic Republic of),37.5498,45.0786
Varamin,Iran (Islamic Republic of),35.3252,51.6472
Yasuj,Iran (Islamic Republic of),30.6684,51.5875
Zabol,Iran (Islamic Republic of),31.0324,61.4902
Zanjan,Iran (Islamic Republic of),36.6830,48.5087
Baghdad,Iraq,33.302425,44.378799
BALBRIGGAN,Ireland,53.609832,-6.186196
BRAY,Ireland,53.20146,-6.110505
CASTLEBAR,Ireland,53.856844,-9.29817
DUBLIN,Ireland,53.349307,-6.261175
ENNIS,Ireland,52.843515,-8.983747
Galway,Ireland,53.274412,-9.049063
LONGFORD,Ireland,53.7278,-7.796382
Mace Head,Ireland,38.84682,-80.32015
Afula,Israel,32.607559,35.289086
Arad,Israel,31.26122,35.214581
Ashdod,Israel,31.797731,34.652994
Ashkelon,Israel,31.664487,34.573016
Bat Hadar,Israel,32.1031,34.87195
Beer Sheva,Israel,31.252547,34.790691
Beit Shemesh,Israel,31.746214,34.988683
Bnei Brak,Israel,32.08739,34.832438
Ceasaria,Israel,31.78902,35.20108
Eilat,Israel,29.556935,34.949795
Erez,Israel,31.5605,34.566631
Gedera,Israel,31.812987,34.779004
Givataim (Tel Aviv),Israel,32.05968,34.81537
Gvar'am,Israel,31.93616,34.98753
Hadera,Israel,32.43699,34.919826
Haifa,Israel,32.819122,34.998386
Holon (Tel Aviv),Israel,32.01539,34.76591
Jerusalem,Israel,31.796816,35.213782
Karmey Yossef,Israel,31.84994,34.92503
Karmiel,Israel,32.915914,35.293434
Kfar Masarik,Israel,31.744829,34.756398
Kiryat Ata,Israel,32.811411,35.116438
Kiryat Bialik,Israel,32.828581,35.084492
Kiryat Malahi,Israel,32.81486,35.11562
Kiryat Tivon,Israel,32.71327,35.122836
Modi'in,Israel,31.907227,35.006404
Nesher,Israel,32.768383,35.044537
Nir Galim,Israel,31.82413,34.68296
Nir Israel,Israel,31.6829,34.63451
Pardes Hana,Israel,32.48076,34.98627
Petah Tikva,Israel,32.087764,34.885999
Ra'anana,Israel,32.186248,34.869635
Ramat Gan,Israel,32.072489,34.824244
Rehovot,Israel,31.895253,34.810562
Sde Yo'av,Israel,28.64922,-17.87612
Sderot,Israel,31.52411,34.597289
Tel Aviv-Yafo,Israel,32.080481,34.780527
Umm al-Fahm,Israel,32.515839,35.152491
Yavne,Israel,31.87618,34.738092
Zemer,Israel,32.36221,35.03304
ACQUAPENDENTE,Italy,42.743996,11.864988
ALATRI,Italy,41.726503,13.342303
ALBA,Italy,44.691542,8.025636
ALBENGA,Italy,44.049141,8.212763
ALBISOLA SUPERIORE,Italy,44.339838,8.509353
ALESSANDRIA,Italy,45.169861,8.889846
ALFONSINE,Italy,44.50533,12.041044
ALLUMIERE,Italy,42.156218,11.903832
ANAGNI,Italy,41.74472,13.152694
AOSTA,Italy,45.737089,7.319665
APRILIA,Italy,41.594202,12.648577
AREZZO,Italy,43.462896,11.878168
ARNESANO,Italy,40.337126,18.090922
ASSEMINI,Italy,39.291538,9.001542
ASTI,Italy,44.900576,8.206883
AVELLINO,Italy,46.644615,11.224384
BADIA POLESINE,Italy,45.094056,11.493462
BARI,Italy,41.125784,16.862029
BASSANO DEL GRAPPA,Italy,45.768189,11.738323
BELLUNO,Italy,46.137519,12.218171
BENEVENTO,Italy,41.129559,14.782464
BERGAMO,Italy,45.694512,9.669839
BERTONICO,Italy,45.23307,9.668062
BESENZONE,Italy,44.986432,9.954909
BIELLA,Italy,45.566456,8.054277
BOLOGNA,Italy,44.493671,11.343035
BOLZANO,Italy,46.498113,11.35478
BORGARO TORINESE,Italy,45.152145,7.657973
BORGO VALSUGANA,Italy,46.053001,11.456021
BORGOFRANCO SUL PO,Italy,45.048533,11.206646
